_id,ltable_id,rtable_id,ltable_title,ltable_year,ltable_mpaa,ltable_runtime,ltable_genres,ltable_director,ltable_stars,ltable_gross,rtable_title,rtable_year,rtable_mpaa,rtable_runtime,rtable_genres,rtable_director,rtable_stars,rtable_gross,gold
7100312,2422,19301,The Book of Eli,2010,R,118 min,"Action, Adventure, Drama",Albert Hughes,"Allen Hughes,Denzel Washington,Mila Kunis,Ray Stevenson,Gary Oldman",$94.84M,Queen of the Lot,2010,R,120 minutes,Drama,Henry Jaglom,"Tanna Frederick,Noah Wyle,Christopher Rydell",-1,0
7100759,3702,19301,The Crazies,2010,R,101 min,"Horror, Thriller",Breck Eisner,"Radha Mitchell,Timothy Olyphant,Danielle Panabaker,Joe Anderson",$39.12M,Queen of the Lot,2010,R,120 minutes,Drama,Henry Jaglom,"Tanna Frederick,Noah Wyle,Christopher Rydell",-1,0
7131054,4286,19369,The Loved Ones,2009,R,84 min,"Horror, Thriller",Sean Byrne,"Xavier Samuel,Robin McLeavy,Victoria Thaine,Jessica McNamee",-1,A Day in the Life,2009,R,90 minutes,-1,Sticky Fingaz,Omar Epps,-1,0
7150059,1577,19414,The Crow,1994,R,102 min,"Action, Drama, Fantasy",Alex Proyas,"Brandon Lee,Michael Wincott,Rochelle Davis,Ernie Hudson",$50.69M,The Favor,1994,R,97 minutes,Romantic Comedy,Donald Petrie,"Elizabeth McGovern,Harley Jane Kozak,Bill Pullman,Brad Pitt,Ken Wahl",-1,0
7170638,2100,19529,The Simpsons Movie,2007,PG-13,87 min,"Animation, Adventure, Comedy",David Silverman,"Dan Castellaneta,Julie Kavner,Nancy Cartwright,Yeardley Smith",$183.14M,Across the Universe,2007,PG-13,133 minutes,Musical,-1,"Evan Rachel Wood,Jim Sturgess","$29,367,143",0
7219446,1267,19689,Harry Potter and the Order of the Phoenix,2007,PG-13,138 min,"Adventure, Family, Fantasy",David Yates,"Daniel Radcliffe,Emma Watson,Rupert Grint,Brendan Gleeson",$292.00M,The Namesake,2007,PG-13,122 minutes,Drama,Mira Nair,Kal Penn,"$20,288,774",0
7221558,749,19696,The Big Lebowski,1998,R,117 min,"Comedy, Crime",Joel Coen,"Ethan Coen,Jeff Bridges,John Goodman,Julianne Moore,Steve Buscemi",$17.50M,The Object of my Affection,1998,R,111 minutes,Romantic Comedy,-1,"Jennifer Aniston,Paul Rudd",-1,0
7224140,3753,19697,The Indian Runner,1991,R,127 min,Drama,Sean Penn,"David Morse,Viggo Mortensen,Valeria Golino,Patricia Arquette",$0.19M,The Object of Beauty,1991,R,-1,Comedy,-1,-1,-1,0
7282263,2290,19899,The Madness of King George,1994,PG-13,104 min,"Biography, Comedy, Drama",Nicholas Hytner,"Nigel Hawthorne,Helen Mirren,Rupert Graves,Amanda Donohoe",$15.24M,Naked Gun 33 1/3: The Final Insult,1994,PG-13,-1,Comedy,Peter Segal,Leslie Nielsen,-1,0
7311439,3067,19985,Friday the 13th Part VII: The New Blood,1988,R,88 min,"Horror, Thriller",John Carl Buechler,"Terry Kiser,Jennifer Banko,John Otrin,Susan Blu",$19.17M,The Accused,1988,R,-1,Drama,-1,Jodie Foster,-1,0
7317250,419,20010,Kingsman: The Secret Service,2014,R,129 min,"Action, Adventure, Comedy",Matthew Vaughn,"Colin Firth,Taron Egerton,Samuel L. Jackson,Michael Caine",$128.26M,The Equalizer,2014,R,131 minutes,Action,Antoine Fuqua,Denzel Washington,"$192,903,624",0
7317967,1509,20010,What We Do in the Shadows,2014,R,86 min,"Comedy, Horror",Jemaine Clement,"Taika Waititi,Jemaine Clement,Taika Waititi,Cori Gonzalez-Macuer,Jonny Brugh",$3.33M,The Equalizer,2014,R,131 minutes,Action,Antoine Fuqua,Denzel Washington,"$192,903,624",0
7331186,46,20060,Harry Potter and the Prisoner of Azkaban,2004,PG,142 min,"Adventure, Family, Fantasy",Alfonso Cuarón,"Daniel Radcliffe,Emma Watson,Rupert Grint,Richard Griffiths",$249.36M,George and the Dragon,2004,PG,-1,-1,Tom Reeve,-1,-1,0
7344258,1800,20117,The Ice Storm,1997,R,112 min,Drama,Ang Lee,"Kevin Kline,Joan Allen,Sigourney Weaver,Henry Czerny",$7.84M,The James Gang,1997,R,-1,-1,-1,-1,-1,0
7380297,1218,20227,The Guard,2011,R,96 min,"Comedy, Crime, Thriller",John Michael McDonagh,"Brendan Gleeson,Don Cheadle,Mark Strong,Ronan Collins",$5.36M,The Hangover Part II,2011,R,102 minutes,Comedy,Todd Phillips,"Bradley Cooper,Ed Helms,Zach Galifianakis,Justin Bartha","$586,464,305",0
7382513,1862,20228,The Devil's Advocate,1997,R,144 min,"Drama, Mystery, Thriller",Taylor Hackford,"Keanu Reeves,Al Pacino,Charlize Theron,Jeffrey Jones",$60.98M,The Hanging Garden,1997,R,-1,Drama,-1,-1,-1,0
7423281,3681,20381,The Man with Two Brains,1983,R,93 min,"Comedy, Romance, Sci-Fi",Carl Reiner,"Steve Martin,Kathleen Turner,David Warner,Paul Benedict",$10.10M,The Entity,1983,R,-1,Horror,Sidney J. Furie,-1,-1,0
7461040,2446,20456,The Lincoln Lawyer,2011,R,118 min,"Crime, Drama, Thriller",Brad Furman,"Matthew McConaughey,Marisa Tomei,Ryan Phillippe,William H. Macy",$58.01M,The Caller,2011,R,92 minutes,Thriller/Suspense,Matthew Parkhill,Rachelle Lefevre,-1,0
7461702,1397,20456,The Descendants,2011,R,115 min,"Comedy, Drama",Alexander Payne,"George Clooney,Shailene Woodley,Amara Miller,Nick Krause",$82.58M,The Caller,2011,R,92 minutes,Thriller/Suspense,Matthew Parkhill,Rachelle Lefevre,-1,0
7477331,4238,20533,Love & Other Drugs,2010,R,112 min,"Comedy, Drama, Romance",Edward Zwick,"Jake Gyllenhaal,Anne Hathaway,Judy Greer,Oliver Platt",$32.37M,"I Love You, Phillip Morris",2010,R,100 minutes,Comedy,Glenn Ficarra,"Jim Carrey,Ewan McGregor","$23,014,027",0
7484656,2937,20577,The Thomas Crown Affair,1999,R,113 min,"Crime, Romance, Thriller",John McTiernan,"Pierce Brosnan,Rene Russo,Denis Leary,Ben Gazzara",$69.30M,The General's Daughter,1999,R,116 minutes,Drama,Simon West,John Travolta,"$149,705,852",0
7486137,2867,20578,The Painted Veil,2006,PG-13,125 min,"Drama, Romance",John Curran,"Naomi Watts,Edward Norton,Liev Schreiber,Catherine An",$8.06M,The Fast and the Furious: Tokyo Drift,2006,PG-13,104 minutes,Action,Justin Lin,"Bow Wow,Lucas Black","$157,794,205",0
7500168,3921,20604,We're the Millers,2013,R,110 min,"Comedy, Crime",Rawson Marshall Thurber,"Jason Sudeikis,Jennifer Aniston,Emma Roberts,Ed Helms",$150.39M,The Call,2013,R,96 minutes,Thriller/Suspense,Brad Anderson,Halle Berry,"$69,821,476",0
7510503,3067,20660,Friday the 13th Part VII: The New Blood,1988,R,88 min,"Horror, Thriller",John Carl Buechler,"Terry Kiser,Jennifer Banko,John Otrin,Susan Blu",$19.17M,Above the Law,1988,R,-1,Action,Andrew Davis,Steven Seagal,-1,0
7523864,1070,20710,The Hobbit: An Unexpected Journey,2012,PG-13,169 min,"Adventure, Family, Fantasy",Peter Jackson,"Martin Freeman,Ian McKellen,Richard Armitage,Andy Serkis",$303.00M,The Dark Knight Rises,2012,PG-13,164 minutes,Action,Christopher Nolan,Christian Bale,"$1,084,439,099",0
7554723,4175,20867,Jackass Number Two,2006,R,92 min,"Documentary, Action, Comedy",Jeff Tremaine,"Johnny Knoxville,Steve-O,Chris Pontius,Bam Margera",$72.78M,Jackass: Number Two,2006,R,-1,Comedy,-1,Johnny Knoxville,"$85,278,712",1
7565812,1996,20921,Rumble in the Bronx,1995,R,87 min,"Action, Comedy, Crime",Stanley Tong,"Jackie Chan,Anita Mui,Françoise Yip,Bill Tung",$32.39M,Halloween: The Curse of Michael Myers,1995,R,88 minutes,Horror,Joe Chappelle,-1,-1,0
7565944,2376,20921,The Prophecy,1995,R,98 min,"Action, Crime, Drama",Gregory Widen,"Christopher Walken,Elias Koteas,Virginia Madsen,Eric Stoltz",$16.12M,Halloween: The Curse of Michael Myers,1995,R,88 minutes,Horror,Joe Chappelle,-1,-1,0
7579094,2934,20968,The Jackal,1997,R,124 min,"Action, Crime, Drama",Michael Caton-Jones,"Bruce Willis,Richard Gere,Sidney Poitier,Diane Venora",$54.93M,The Jackal,1997,R,124 minutes,Thriller/Suspense,Michael Caton-Jones,"Bruce Willis,Richard Gere","$159,356,941",1
7593982,1147,21001,The Killer,1989,R,111 min,"Action, Crime, Drama",John Woo,"Yun-Fat Chow,Danny Lee,Sally Yeh,Kong Chu",-1,Halloween 5: The Revenge of Michael Myers,1989,R,-1,Horror,-1,-1,-1,0
7621133,2717,21091,The Faculty,1998,R,104 min,"Horror, Sci-Fi",Robert Rodriguez,"Jordana Brewster,Clea DuVall,Laura Harris,Josh Hartnett",$40.06M,I Got the Hook-Up!,1998,R,-1,Comedy,-1,-1,-1,0
7689226,3805,21392,"Batman: The Dark Knight Returns, Part 2",2013,PG-13,76 min,"Animation, Action, Adventure",Jay Oliva,"Peter Weller,Ariel Winter,Michael Emerson,David Selby",-1,The Gatekeepers,2013,PG-13,97 minutes,Documentary,Dror Moreh,-1,"$2,592,308",0
7749621,4243,21573,The Life of David Gale,2003,R,130 min,"Crime, Drama, Thriller",Alan Parker,"Kevin Spacey,Kate Winslet,Laura Linney,Cleo King",$19.59M,The Dancer Upstairs,2003,R,-1,Drama,John Malkovich,"Javier Bardem,John Malkovich",-1,0
7761940,2388,21591,The Birdcage,1996,R,117 min,Comedy,Mike Nichols,"Robin Williams,Nathan Lane,Gene Hackman,Dianne Wiest",$124.06M,Garden of the Finzi-Continis,1996,R,-1,Drama,-1,-1,-1,0
7784329,3008,21652,The Holiday,2006,PG-13,138 min,"Comedy, Romance",Nancy Meyers,"Kate Winslet,Cameron Diaz,Jude Law,Jack Black",$63.22M,Employee of the Month,2006,PG-13,108 minutes,Comedy,-1,"Dane Cook,Jessica Simpson","$38,364,855",0
7787562,1159,21656,The Babadook,2014,Not Rated,93 min,"Drama, Horror",Jennifer Kent,"Essie Davis,Noah Wiseman,Daniel Henshall,Hayley McElhinney",$0.92M,The Hacker Wars,2014,Not Rated,91 minutes,Documentary,Vivien Lesnick Weisman,-1,-1,0
7807819,1033,21738,City of God,2002,R,130 min,"Crime, Drama",Fernando Meirelles,"Kátia Lund,Alexandre Rodrigues,Leandro Firmino,Matheus Nachtergaele,Phellipe Haagensen",$7.56M,Gangs of New York,2002,R,155 minutes,Drama,Martin Scorsese,"Leonardo DiCaprio,Daniel Day-Lewis,Cameron Diaz","$183,124,621",0
7890593,53,22043,Do the Right Thing,1989,R,120 min,"Comedy, Drama",Spike Lee,"Danny Aiello,Ossie Davis,Ruby Dee,Richard Edson",$27.55M,The Fabulous Baker Boys,1989,R,-1,Comedy,-1,"Beau Bridges,Jeff Bridges,Michelle Pfeiffer",-1,0
7912730,1007,22113,The Hateful Eight,2015,R,187 min,"Crime, Drama, Mystery",Quentin Tarantino,"Samuel L. Jackson,Kurt Russell,Jennifer Jason Leigh,Walton Goggins",$54.12M,"Electric Boogaloo: The Wild, Untold Story of Cannon Films",2015,R,-1,Documentary,Mark Hartley,-1,-1,0
8004626,2100,22380,The Simpsons Movie,2007,PG-13,87 min,"Animation, Adventure, Comedy",David Silverman,"Dan Castellaneta,Julie Kavner,Nancy Cartwright,Yeardley Smith",$183.14M,Code Name: The Cleaner,2007,PG-13,91 minutes,Comedy,Les Mayfield,Cedric the Entertainer,-1,0
8013358,1397,22394,The Descendants,2011,R,115 min,"Comedy, Drama",Alexander Payne,"George Clooney,Shailene Woodley,Amara Miller,Nick Krause",$82.58M,The Future,2011,R,91 minutes,Drama,Miranda July,Miranda July,"$1,239,174",0
8018745,2453,22420,Where the Wild Things Are,2009,PG,101 min,"Adventure, Drama, Family",Spike Jonze,"Max Records,Catherine O'Hara,Forest Whitaker,Pepita Emmerichs",$77.23M,X Games 3D: The Movie,2009,PG,92 minutes,Documentary,-1,-1,-1,0
8023775,1691,22423,The Wedding Singer,1998,PG-13,95 min,"Comedy, Music, Romance",Frank Coraci,"Adam Sandler,Drew Barrymore,Christine Taylor,Allen Covert",$80.25M,The X Files: Fight the Future,1998,PG-13,-1,Action,Rob Bowman,David Duchovny,"$189,176,423",0
8027424,4116,22441,The Vanishing,1993,R,109 min,"Drama, Horror, Mystery",George Sluizer,"Jeff Bridges,Kiefer Sutherland,Nancy Travis,Sandra Bullock",$14.54M,The Temp,1993,R,-1,Thriller/Suspense,-1,-1,-1,0
8073709,3242,22586,The Magdalene Sisters,2002,R,114 min,Drama,Peter Mullan,"Eileen Walsh,Dorothy Duffy,Nora-Jane Noone,Anne-Marie Duff",$4.89M,The Sweetest Thing,2002,R,75 minutes,Romantic Comedy,Roger Kumble,Cameron Diaz,"$63,078,756",0
8083332,441,22619,The Lion King,1994,G,88 min,"Animation, Adventure, Drama",Roger Allers,"Rob Minkoff,Matthew Broderick,Jeremy Irons,James Earl Jones,Whoopi Goldberg",$312.90M,The Swan Princess,1994,G,90 minutes,Romantic Comedy,-1,-1,-1,0
8097221,1451,22662,The Legend of Drunken Master,1994,R,102 min,"Action, Comedy",Chia-Liang Liu,"Jackie Chan,Ho-Sung Pak,Lung Ti,Anita Mui",$11.55M,Surviving the Game,1994,R,-1,Action,-1,-1,-1,0
8097518,1934,22662,Legends of the Fall,1994,R,133 min,"Drama, Romance, War",Edward Zwick,"Brad Pitt,Anthony Hopkins,Aidan Quinn,Julia Ormond",$66.64M,Surviving the Game,1994,R,-1,Action,-1,-1,-1,0
8150284,3565,22898,2 Days in the Valley,1996,R,104 min,"Comedy, Crime, Thriller",John Herzfeld,"Teri Hatcher,Jeff Daniels,Danny Aiello,Charlize Theron",$11.11M,The Substitute,1996,R,-1,Drama,-1,-1,-1,0
8151875,2450,22899,Wag the Dog,1997,R,97 min,"Comedy, Drama",Barry Levinson,"Dustin Hoffman,Robert De Niro,Anne Heche,Woody Harrelson",$43.02M,The Substance of Fire,1997,R,-1,-1,-1,-1,-1,0
8170499,2468,22965,A Close Shave,1995,Not Rated,30 min,"Animation, Short, Comedy",Nick Park,"Peter Sallis,Anne Reid,Justin Fletcher,Peter Hawkins",-1,A Streetcar Named Desire,1995,Not Rated,-1,Drama,Glenn Jordan,-1,-1,0
8172949,4182,22984,The Tale of the Princess Kaguya,2013,PG,137 min,"Animation, Adventure, Drama",Isao Takahata,"Chloë Grace Moretz,James Caan,Mary Steenburgen,James Marsden",$1.51M,The Stream,2013,PG,-1,Adventure,Estlin Feigley,-1,-1,0
8182687,2518,23015,The Reader,2008,R,124 min,"Drama, Romance",Stephen Daldry,"Kate Winslet,Ralph Fiennes,Bruno Ganz,Jeanette Hain",$34.19M,The Strangers,2008,R,85 minutes,Thriller/Suspense,Bryan Bertino,"Liv Tyler,Scott Speedman","$83,051,676",0
8210576,705,23066,The Incredibles,2004,PG,115 min,"Animation, Action, Adventure",Brad Bird,"Craig T. Nelson,Samuel L. Jackson,Holly Hunter,Jason Lee",$261.44M,The Story of the Weeping Camel,2004,PG,-1,Documentary,-1,-1,"$3,982,419",0
8213094,2051,23068,Bringing Out the Dead,1999,R,121 min,"Drama, Thriller",Martin Scorsese,"Nicolas Cage,Patricia Arquette,John Goodman,Ving Rhames",$16.64M,The Story of Us,1999,R,-1,Romantic Comedy,Rob Reiner,"Bruce Willis,Michelle Pfeiffer",-1,0
8243047,1619,23138,Ghost Dog: The Way of the Samurai,1999,R,116 min,"Action, Crime, Drama",Jim Jarmusch,"Forest Whitaker,Henry Silva,John Tormey,Cliff Gorman",$3.31M,Stir of Echoes,1999,R,99 minutes,Thriller/Suspense,David Koepp,-1,-1,0
8260471,1554,23180,The Curious Case of Benjamin Button,2008,PG-13,166 min,"Drama, Fantasy, Romance",David Fincher,"Brad Pitt,Cate Blanchett,Tilda Swinton,Julia Ormond",$127.51M,Steppin: The Movie,2008,PG-13,-1,Comedy,Michael Taliferro,-1,-1,0
8279704,2169,23266,The Cooler,2003,R,101 min,"Crime, Drama, Fantasy",Wayne Kramer,"William H. Macy,Maria Bello,Alec Baldwin,Shawn Hatosy",$8.24M,The Statement,2003,R,-1,Thriller/Suspense,Norman Jewison,-1,"$1,545,064",0
8316262,1733,23328,Star Trek VI: The Undiscovered Country,1991,PG,113 min,"Action, Adventure, Sci-Fi",Nicholas Meyer,"William Shatner,Leonard Nimoy,DeForest Kelley,James Doohan",$74.89M,Star Trek VI: The Undiscovered Country,1991,PG,-1,Action,-1,-1,"$96,900,000",1
8341251,82,23410,Star Wars: The Force Awakens,2015,PG-13,136 min,"Action, Adventure, Fantasy",J.J. Abrams,"Daisy Ridley,John Boyega,Oscar Isaac,Domhnall Gleeson",$936.66M,The Squeeze,2015,PG-13,95 minutes,Thriller/Suspense,Terry Jastrow,"Jeremy Sumpter,Christopher McDonald,Jillian Murray,Michael Nouri","$11,910",0
8348489,2422,23418,The Book of Eli,2010,R,118 min,"Action, Adventure, Drama",Albert Hughes,"Allen Hughes,Denzel Washington,Mila Kunis,Ray Stevenson,Gary Oldman",$94.84M,The Square,2010,R,105 minutes,Thriller/Suspense,Nash Edgerton,David Roberts,"$740,932",0
8368816,167,23477,The Dark Knight,2008,PG-13,152 min,"Action, Crime, Thriller",Christopher Nolan,"Christian Bale,Heath Ledger,Aaron Eckhart,Michael Caine",$534.86M,The Spirit,2008,PG-13,102 minutes,Action,Frank Miller,Gabriel Macht,"$39,006,188",0
8423546,1280,23649,The Thin Red Line,1998,R,170 min,"Drama, War",Terrence Malick,"Jim Caviezel,Sean Penn,Nick Nolte,Elias Koteas",$36.40M,The Souler Opposite,1998,R,-1,-1,-1,-1,-1,0
8431450,2262,23697,Panic Room,2002,R,112 min,"Crime, Drama, Thriller",David Fincher,"Jodie Foster,Kristen Stewart,Forest Whitaker,Dwight Yoakam",$96.40M,The Son's Room,2002,R,-1,Drama,-1,-1,"$11,714,416",0
8464854,191,23743,Edge of Tomorrow,2014,PG-13,113 min,"Action, Adventure, Sci-Fi",Doug Liman,"Tom Cruise,Emily Blunt,Bill Paxton,Brendan Gleeson",$100.21M,Son of God,2014,PG-13,138 minutes,Drama,Christopher Spencer,Diogo Morgado,"$70,949,793",0
8467999,2227,23759,The Negotiator,1998,R,140 min,"Action, Crime, Drama",F. Gary Gray,"Samuel L. Jackson,Kevin Spacey,David Morse,Ron Rifkin",$44.48M,Somewhere in the City,1998,R,-1,-1,-1,Sandra Bernhard,-1,0
8468202,2807,23759,The Opposite of Sex,1998,R,105 min,Comedy,Don Roos,"Christina Ricci,Martin Donovan,Lisa Kudrow,Lyle Lovett",$5.88M,Somewhere in the City,1998,R,-1,-1,-1,Sandra Bernhard,-1,0
8516889,842,23971,The Artist,2011,PG-13,100 min,"Comedy, Drama, Romance",Michel Hazanavicius,"Jean Dujardin,Bérénice Bejo,John Goodman,James Cromwell",$44.67M,The Smell of Success,2011,PG-13,-1,-1,-1,-1,-1,0
8530693,264,24031,The Double Life of Veronique,1991,R,98 min,"Drama, Fantasy, Music",Krzysztof Kieslowski,"Irène Jacob,Wladyslaw Kowalski,Halina Gryglaszewska,Kalina Jedrusik",$2.00M,Sleeping with the Enemy,1991,R,97 minutes,Thriller/Suspense,Joseph Ruben,Julia Roberts,"$174,968,942",0
8538828,3735,24058,The Best of Youth,2003,R,366 min,"Drama, Romance",Marco Tullio Giordana,"Luigi Lo Cascio,Alessio Boni,Jasmine Trinca,Sonia Bergamasco",$0.25M,The Slaughter Rule,2003,R,-1,-1,-1,-1,-1,0
8559574,899,24115,The Raid 2,2014,R,150 min,"Action, Crime, Thriller",Gareth Evans,"Iko Uwais,Yayan Ruhian,Arifin Putra,Oka Antara",$2.63M,The Skeleton Twins,2014,R,92 minutes,Drama,Craig Johnson,"Bill Hader,Kristen Wiig","$5,797,192",0
8578121,1004,24161,Avengers: Age of Ultron,2015,PG-13,141 min,"Action, Adventure, Sci-Fi",Joss Whedon,"Robert Downey Jr.,Chris Evans,Mark Ruffalo,Chris Hemsworth",$459.01M,The Sisterhood of Night,2015,PG-13,102 minutes,Drama,Caryn Waechter,"Georgie Henley,Kara Hayward,Laura Fraser,Willa Cuthrell",-1,0
8601103,2818,24220,The Hunger Games: Mockingjay - Part 1,2014,PG-13,123 min,"Action, Adventure, Sci-Fi",Francis Lawrence,"Jennifer Lawrence,Josh Hutcherson,Liam Hemsworth,Woody Harrelson",$337.14M,Sinbad: The Fifth Voyage,2014,PG-13,89 minutes,Adventure,Shahin Sean Solimon,Shahin Sean Solimon,-1,0
8615025,142,24261,The Devil's Backbone,2001,R,106 min,"Drama, Horror",Guillermo del Toro,"Marisa Paredes,Eduardo Noriega,Federico Luppi,Fernando Tielve",$0.75M,The Simian Line,2001,R,-1,-1,-1,-1,-1,0
8654880,3717,24388,"Two Days, One Night",2014,PG-13,95 min,Drama,Jean-Pierre Dardenne,"Luc Dardenne,Marion Cotillard,Fabrizio Rongione,Catherine Salée,Baptiste Sornin",$1.44M,The Two Faces of January,2014,PG-13,98 minutes,Thriller/Suspense,Hossein Amini,"Viggo Mortensen,Kirsten Dunst,Oscar Isaac","$9,060,600",0
8696011,2507,24525,The Cove,2009,PG-13,92 min,"Documentary, Crime",Louie Psihoyos,"Richard O'Barry,Louie Psihoyos,Hardy Jones,Michael Illiff",$0.86M,The Showdown,2009,PG-13,-1,-1,-1,-1,-1,0
8778613,209,24771,The Prestige,2006,PG-13,130 min,"Drama, Mystery, Sci-Fi",Christopher Nolan,"Christian Bale,Hugh Jackman,Scarlett Johansson,Michael Caine",$53.09M,She's the Man,2006,PG-13,105 minutes,Romantic Comedy,Andy Fickman,"Amanda Bynes,Channing Tatum,Laura Ramsey,Robert Hoffman,Alex Breckenridge","$55,279,608",0
8796104,3325,24807,It's Kind of a Funny Story,2010,PG-13,101 min,"Comedy, Drama, Romance",Anna Boden,"Ryan Fleck,Keir Gilchrist,Zach Galifianakis,Emma Roberts,Dana DeVestern",$6.35M,Sheriff of Centention,2010,PG-13,-1,Western,Tom O'Mary,-1,-1,0
8801458,1335,24818,To Live and Die in L.A.,1985,R,116 min,"Action, Crime, Drama",William Friedkin,"William Petersen,Willem Dafoe,John Pankow,Debra Feuer",$17.31M,Trouble in Mind,1985,R,-1,Drama,-1,-1,-1,0
8821246,3784,24891,The Paper,1994,R,112 min,"Comedy, Drama",Ron Howard,"Michael Keaton,Glenn Close,Robert Duvall,Marisa Tomei",$38.82M,The Shawshank Redemption,1994,R,143 minutes,Drama,Frank Darabont,"Tim Robbins,Morgan Freeman","$28,307,092",0
8829402,3190,24899,The Woodsman,2004,R,87 min,Drama,Nicole Kassell,"Kevin Bacon,Kyra Sedgwick,Yasiin Bey,David Alan Grier",$0.04M,Shaun of the Dead,2004,R,-1,Comedy,Edgar Wright,"Simon Pegg,Nick Frost","$30,332,385",0
8899654,3702,25074,The Crazies,2010,R,101 min,"Horror, Thriller",Breck Eisner,"Radha Mitchell,Timothy Olyphant,Danielle Panabaker,Joe Anderson",$39.12M,The Shadow Within,2010,R,-1,-1,-1,-1,-1,0
8904026,3736,25088,The Client,1994,PG-13,119 min,"Crime, Drama, Mystery",Joel Schumacher,"Susan Sarandon,Tommy Lee Jones,Brad Renfro,Mary-Louise Parker",$92.12M,The Shadow,1994,PG-13,-1,Action,Russell Mulcahy,-1,-1,0
8933116,3178,25172,An Evening with Kevin Smith,2002,Not Rated,224 min,"Comedy, Documentary",J.M. Kenny,"Kevin Smith,Jason Mewes,Scott Mosier,Anthony Snitzer",-1,Sex with Strangers,2002,Not Rated,-1,Documentary,-1,-1,-1,0
8978968,3113,25280,The American,2010,R,105 min,"Crime, Drama, Thriller",Anton Corbijn,"George Clooney,Paolo Bonacelli,Violante Placido,Irina Björklund",$35.61M,The Town,2010,R,123 minutes,Drama,Ben Affleck,"Ben Affleck,Rebecca Hall,Jon Hamm,Jeremy Renner,Blake Lively","$152,566,881",0
9006279,649,25385,Total Recall,1990,R,113 min,"Action, Sci-Fi, Thriller",Paul Verhoeven,"Arnold Schwarzenegger,Sharon Stone,Michael Ironside,Rachel Ticotin",$119.39M,Total Recall,1990,R,113 minutes,Action,Paul Verhoeven,"Sharon Stone,Arnold Schwarzenegger","$261,400,000",1
9023219,3970,25476,Rush,1991,R,120 min,"Action, Crime, Drama",Lili Fini Zanuck,"Jason Patric,Jennifer Jason Leigh,Sam Elliott,Max Perlich",$7.24M,Rush,1991,R,-1,-1,-1,"Jason Patric,Jennifer Jason Leigh",-1,1
9035061,3945,25540,Amazon Women on the Moon,1987,R,85 min,"Comedy, Sci-Fi",Joe Dante,"Carl Gottlieb,Peter Horton,John Landis,Robert K. Weiss,Rosanna Arquette,Michelle Pfeiffer,Arsenio Hall,Donald F. Muhich",$0.55M,The Running Man,1987,R,-1,Action,Paul Michael Glaser,Arnold Schwarzenegger,-1,0
9042081,983,25576,Master and Commander: The Far Side of the World,2003,PG-13,138 min,"Action, Adventure, Drama",Peter Weir,"Russell Crowe,Paul Bettany,Billy Boyd,James D'Arcy",$93.93M,The Rundown,2003,PG-13,-1,Action,Peter Berg,Dwayne Johnson,"$80,831,893",0
9059346,4210,25637,Beasts of No Nation,2015,Not Rated,137 min,"Drama, War",Cary Joji Fukunaga,"Abraham Attah,Emmanuel Affadzi,Ricky Adelayitor,Andrew Adote",$0.08M,Seeds of Yesterday,2015,Not Rated,-1,Drama,Shawn Ku,-1,-1,0
9076492,4052,25700,"OSS 117: Cairo, Nest of Spies",2006,Not Rated,99 min,"Action, Adventure, Comedy",Michel Hazanavicius,"Jean Dujardin,François Damiens,Khalid Maadour,Youssef Hamid",$0.30M,The Rules of the Game,2006,Not Rated,110 minutes,Comedy,-1,-1,-1,0
9140355,612,25874,Hedwig and the Angry Inch,2001,R,95 min,"Comedy, Drama, Music",John Cameron Mitchell,"John Cameron Mitchell,Miriam Shor,Stephen Trask,Theodore Liscinski",$3.03M,The Royal Tenenbaums,2001,R,108 minutes,Black Comedy,Wes Anderson,"Danny Glover,Gene Hackman,Anjelica Huston,Ben Stiller,Gwyneth Paltrow,Luke Wilson,Owen Wilson,Bill Murray,Grant Rosenmeyer,Jonah Meyerson","$71,430,876",0
9148927,671,25881,The Last Emperor,1987,PG-13,163 min,"Biography, Drama, History",Bernardo Bertolucci,"John Lone,Joan Chen,Peter O'Toole,Ruocheng Ying",$43.98M,The Secret of My Success,1987,PG-13,-1,Comedy,Herbert Ross,Michael J. Fox,-1,0
9183585,885,25925,The Station Agent,2003,R,89 min,"Comedy, Drama",Tom McCarthy,"Peter Dinklage,Patricia Clarkson,Bobby Cannavale,Paul Benjamin",$5.74M,The Secret Lives of Dentists,2003,R,-1,Drama,-1,"Campbell Scott,Hope Davis,Denis Leary",-1,0
9184694,4054,25925,Tears of the Sun,2003,R,121 min,"Action, Drama, Thriller",Antoine Fuqua,"Bruce Willis,Cole Hauser,Monica Bellucci,Eamonn Walker",$43.73M,The Secret Lives of Dentists,2003,R,-1,Drama,-1,"Campbell Scott,Hope Davis,Denis Leary",-1,0
9195433,167,25935,The Dark Knight,2008,PG-13,152 min,"Action, Crime, Thriller",Christopher Nolan,"Christian Bale,Heath Ledger,Aaron Eckhart,Michael Caine",$534.86M,The Secret Life of Bees,2008,PG-13,110 minutes,Drama,Gina Prince-Bythewood,"Queen Latifah,Dakota Fanning,Jennifer Hudson,Alicia Keys,Sophie Okonedo","$39,994,347",0
9214062,3947,25970,Sound of My Voice,2011,R,85 min,"Drama, Mystery, Sci-Fi",Zal Batmanglij,"Christopher Denham,Nicole Vicius,Brit Marling,Davenia McFadden",$0.41M,World of the Dead: The Zombie Diaries,2011,R,-1,-1,-1,-1,-1,0
